filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00010.wav,0.3705119356767291,0.1362367570400238,1283.8954756488756,1441.028026134652,2501.188959179234,0.030106900739559166,-238.29623647306903,179.48899795213134,-13.99923476025265,16.778407518950008,7.197121286548341,-12.605288152003487,2.9994275461337816,-9.425069311260037,-2.6546144314537,2.9830841720608596,-4.867869637130767,-0.7315766913871702,-1.4740180526605413,1.014521231525796,0.7724653620340196,-3.8654605618481948,0.18217920393840475,-1.0773851072211962,-2.0736580321211293,-0.24107464868155257,blues
blues.00011.wav,0.4960938592516483,0.06726451963186264,1239.354141825561,1662.7925201120815,2580.2472900957077,0.022744616444315545,-329.79213278760415,155.39954029703355,5.243283264223904,31.16187733230713,17.85010073744176,3.8023848617113907,14.11204376172487,-1.0822212457169473,4.080129384109464,5.694692687196965,1.5072883048515398,6.149605313413718,-3.1883367604780197,-3.803416883627575,-1.3308636071695974,-6.791500935171767,-3.4804310038342035,-1.5832800828078408,-1.7703060014464198,-2.12697749736409,blues
blues.00012.wav,0.3479865794146013,0.120453380048275,1278.2519705602276,1506.9574247784558,2545.784172890081,0.03524348354118329,-260.1377968047022,178.04181763169566,-21.996270054090377,35.755923289991195,32.985923186316384,0.21331825672928748,9.397590307001515,1.771022008019324,1.216788113655634,-11.385526654922215,-10.291611718632426,7.720967452964268,-1.34543972629276,-3.410736265103939,-0.05710971366179069,-1.2432378487869802,1.234776787968526,-6.803814048387924,-9.446629816374612,-8.631286269528092,blues
blues.00013.wav,0.33507496349909055,0.11107436567544937,1276.845007416313,1791.7542190810177,2595.535364704176,0.02675532011310905,-261.7093126796221,160.51200426409142,-3.756902825791848,43.761215745113965,20.875137066096027,7.8039452110482435,12.754126392656792,-3.7762991133748787,9.115087610285373,-10.8053811342165,-12.51560291178178,9.18326598805369,-4.84153704071419,-4.203420691038248,-1.9036068175998127,-0.4323386085341263,7.533534539126598,-2.456525634934052,-1.1385572435979743,-1.136877510222844,blues
blues.00014.wav,0.42162165241855976,0.06630825996398926,1144.7533525149768,1694.6026228866633,2257.788822324536,0.02415530742459397,-351.8263143658509,139.30287253575102,2.467797051790858,37.73239220943364,29.479677301067714,11.847121232444245,15.04651543359025,1.0202305282408048,2.6139826487578577,-5.572394748477483,-3.2331649956940076,15.069131941934824,7.308584815532357,1.3835631621093254,3.2553654034840096,5.116050290442274,6.866647764015184,-1.5845706938664907,-0.8523169555150955,0.5127549119668879,blues
blues.00015.wav,0.3368938025516469,0.08186278492212296,1336.4493639813315,1679.1698795870352,2734.1272567430397,0.03203555503190255,-281.05349324766087,150.93935753756858,-4.31752357717859,26.94413767378597,23.380878258486185,4.324985430564802,10.632541452979533,4.633939457589328,4.446580626092852,-10.373492469949609,-8.885062181724827,11.473690425517852,3.4498893244019015,-3.000887610645197,-0.9541738462370449,-0.34148587004463704,1.7495525544367332,-5.069509691125567,-5.82978054811609,-5.88428891453182,blues
blues.00016.wav,0.3642203360307788,0.08087427914142609,1414.9683460009976,1810.9650334810494,2918.4934427566704,0.03201108432424594,-288.6754399160453,160.39970507055455,-15.225557331131721,36.501749817944706,15.2465500368099,5.309558302356129,15.874835530939855,-4.73289385379372,5.0497878128078435,-8.765595603155798,-6.240447705082523,15.230464264445633,0.9702181375051498,0.7063424027692147,0.7123117351029375,0.10882597244740588,7.654642504377908,-3.1219718975440087,-3.8035742456170993,-2.9796873458259556,blues
blues.00017.wav,0.38780137811673443,0.08822719752788544,1014.8368890664299,1356.7097377201785,1955.1349061049884,0.02431799231438515,-299.15235504072416,172.8559987961025,-1.0123280631545362,32.13892143445065,41.78751809671012,12.432320134741634,7.49138670754269,2.1474909970578557,2.3717124056189713,-9.67041972297119,-11.660126580139192,7.83388149707788,6.432200088517588,-2.8694281494073426,-1.1966857337635686,3.5351337905354536,3.533366574081821,-3.805895673598051,-4.282872005642995,-1.978244929291131,blues
blues.00018.wav,0.33863465796954617,0.07844007760286331,1430.6004989493138,1994.9100764747523,3224.035106402262,0.02779079357598608,-298.7370442952844,138.75181711034793,0.6530128760475428,43.42798275331559,16.013709600648628,7.934278519418692,17.677616320764148,-2.7438931612099196,5.914272817041769,-8.883626628920513,-9.568639616753476,9.526533536063624,-2.4470001651106594,0.15440076863548252,1.6834318204441119,0.21304160752905607,8.491644282124179,0.7696518449924884,1.6665987663743773,3.3822270492484345,blues
blues.00019.wav,0.3249759868086582,0.09741557389497757,1179.2895380699329,1456.4616782478226,2185.864926225348,0.031293956641531326,-282.74878038540976,174.82178456552776,-8.883399540667186,29.781695275581423,25.600618647803106,0.3736512769922226,6.12757811686841,-0.8774491755155494,0.20429750029007007,-11.51006856652886,-7.721610119072231,9.706564325250985,0.1352385012928371,-0.673704960271138,2.8548469154501164,0.7836115579261702,3.474408057445585,-2.6787735480867894,-5.241666217492004,-4.387960522961144,blues
blues.00020.wav,0.38271145440121657,0.0736810490489006,1342.3237652601194,1895.3292587588553,2869.441705336427,0.026822161397911833,-287.5738328256777,164.36459410240033,-5.491373864761913,42.324185743139665,12.302842998636372,5.656269018189654,14.615428163773304,-6.542861209107483,8.625874005192484,-8.142303492126224,-7.8833527588326495,12.115720249520898,-2.896300484698144,0.15159576370939942,-0.9370513794843883,-2.010885124095481,5.3481099487159485,-7.76653488304808,-5.994353621709587,-2.584931504126261,blues
blues.00021.wav,0.4389416988683562,0.10003287345170975,968.7910738168323,1421.1371475997275,1679.8396488906612,0.024070113109048726,-310.292719926346,166.8840910517943,11.364312494440986,36.20957008317334,28.25300705545677,13.492921892488138,16.39392042546362,3.2551727170119364,3.497593907339606,-10.14720925461681,-6.839562738141432,14.091352140237083,3.1338368058748887,-3.0632367619174086,1.542435235747491,2.7232626936910136,4.229544413950053,-2.284466570093877,-2.305149885522287,-1.861369808446257,blues
blues.00022.wav,0.3673805826234833,0.1143161803483963,1160.8212359680697,1475.2633119768388,2204.650272803074,0.033386655307424594,-272.6235205679267,166.53886324896655,-3.2461213373823115,33.50015493664791,29.293566015360117,3.597604798377876,9.513630596054313,3.5953105702052572,2.860735146482194,-10.54794582897953,-6.537100225665932,15.24028053335089,4.171649338370363,-3.6654251561089075,2.5465923627876994,3.5020471690806487,4.071000701509631,-0.06985847604281624,-0.7079271030522528,-2.657357252613996,blues
blues.00023.wav,0.3585153082047295,0.10048510879278183,1184.3425612257092,1475.9441924196037,2455.454634026972,0.028005138848607888,-280.7538435710579,179.13347748983418,-20.846775620644483,35.81184063425012,39.3573385004061,0.28839665652907787,9.409021767916675,2.124111870494427,-1.745471727036616,-3.482060065357402,-7.104403169150152,-0.8028074620680395,-3.0745245993808896,-7.416983526299693,-10.118305383674334,-4.604490905621167,4.741350306481041,1.1547559123194784,0.4771923717276201,-0.8876035532468952,blues
blues.00024.wav,0.38049657937592796,0.07564345002174377,1006.4782016274225,1421.1563773527382,2059.5234782845127,0.022010721795243618,-334.3800271527037,162.39140476943754,-2.7447228795153222,42.384094182775335,51.34826156298877,5.794947111179406,9.096966329856388,8.02442238620799,-1.4941076449712556,0.049673006737936246,-2.3072757511977295,-1.720155820910632,0.8517499417392566,0.6904132679355467,-0.5942360993963542,-0.5711647197252655,3.5957482802922356,3.917870031731817,-1.8809112483704653,-7.380280491354824,blues
blues.00025.wav,0.3976377806619313,0.08437630534172058,1050.6726228885495,1439.8327171870346,2098.4331269939094,0.026109338747099767,-291.75868761652555,150.55579027859292,7.716473691481477,34.550182806960954,48.828548971717275,7.899750985546225,2.5563320907688194,6.605224577773949,0.8973246576117194,1.671211213367101,-0.10775950508831822,-2.4105999180494115,-1.645272221683,-2.8041503182650303,-3.603210778926834,-0.12030850600741709,5.594095878039906,5.4874117276514776,0.32316983109436215,-2.370268728157851,blues
blues.00026.wav,0.3794306118404725,0.07831395417451859,1135.9196716541614,1511.34388475585,2276.0945430321926,0.027781956931554525,-316.0017813796863,132.22822834248043,10.717205961003813,30.04304437815402,39.67028132415983,8.247695098616337,5.298177594401458,6.356178952304506,1.4256512999488207,0.7246163902100792,-1.9599389981172926,1.6328323385512833,3.7328509707212616,-1.9174171760028536,-0.5999190034600542,2.412997651263348,0.8383440985490598,3.4031469318819605,3.625877733668568,-2.72153052863543,blues
blues.00027.wav,0.37477562023706296,0.09559442102909088,1340.1004530228968,1459.8200155676147,2676.3423316052786,0.03878199318445476,-281.0105171255455,179.03959976370683,-31.021182356221498,36.71596269905381,44.15204383260823,-4.352143560827814,6.18388310704142,1.964877440817035,-0.024822781925920433,1.237578478035297,-10.035744392438666,-6.365872224720185,-2.925335245240645,-4.241242004888186,-1.7272747481888922,0.07021784050189137,-0.11335542283512741,-1.517441916472763,1.0989603836439472,-3.297768682420201,blues
blues.00028.wav,0.38878100864081544,0.08434335142374039,1040.2770810124466,1406.5535507899262,2177.4814657047564,0.021986704248839906,-314.5573565385427,175.8560568321279,-12.560743800126483,32.11705766166327,46.22142030932824,11.486556083970525,10.552141450952558,3.100861925703803,0.9416584912350443,-3.107051473509465,-8.226710915883874,-1.225180019395817,-4.131121357944968,-3.51702532785072,0.543729244596971,-3.128593423793139,0.9128434420479524,2.070820893537707,-5.2060192695760374,-9.78267940559009,blues
blues.00029.wav,0.3878218646762623,0.11907487362623215,1513.0397811640448,2084.9398873507034,3304.1526111151393,0.027371845997679816,-282.7877743838518,149.5390147714086,-3.1303209685101465,46.70429756904,-1.8702084444897926,12.792110968685076,23.889515412694156,-14.224787040670149,13.367846175786228,-3.872070882222211,-12.838297375243602,4.547103964088912,-16.724564084250016,-7.533051861914232,0.262818229088628,-3.3528135791968556,3.119015567055227,-5.501305407208474,-5.722421062841648,-6.718763982172973,blues
blues.00030.wav,0.38075903963448765,0.17177507281303406,1297.1353080352128,1942.7787268314826,2728.4017229190836,0.021653857308584688,-251.0308890219299,166.26220286410452,4.429125008257494,54.24037145883633,0.7100972936976663,10.407990551592096,19.612768504009725,-19.20814382980284,14.849749221574005,-2.136114848384317,-16.083145133289737,6.142265457464729,-12.276794617380341,-7.0255981402117635,-6.365207446576137,-13.332639263902015,1.266909289753835,-5.296569155968243,-9.412947164373106,-8.993859548744028,blues
blues.00031.wav,0.3593938121940248,0.15159107744693756,1171.077413801797,1813.555555056113,2334.219203161253,0.021922355350928076,-270.4327511384165,163.26630991345232,0.2729904875287553,49.01254565583186,4.563349217836974,12.658649326606714,20.244587204693445,-16.512609774603234,10.059602045182292,-5.64759623776182,-17.194215944065686,-2.1088035986868574,-19.847791108559775,-12.70010154801738,-7.5363007811650204,-7.698364535650212,2.04761698311185,-3.783335330145075,-2.8352242750822634,-7.116716950306348,blues
blues.00032.wav,0.4276335682899672,0.09326392412185669,1228.9436811700175,1800.252097622528,2563.2605405307427,0.02121293140951276,-332.01195485703454,146.2767598856506,7.6505623260424755,41.196318052162425,6.83917229725695,16.50108595216777,25.001364327115862,-10.831867832853048,8.016699252941336,3.2121443906726332,-5.574535266832769,3.3863244137316557,-11.236092310871447,-6.053958676291418,-4.389929718446692,-7.62432306564121,1.8948559518269659,-6.5985589330965695,-10.698010842385814,-6.521125114267421,blues
blues.00033.wav,0.3887564052052184,0.13322697579860687,1312.5514747497407,1986.5557804214084,2876.995812790023,0.022260866806844547,-279.26000740961007,152.69955649817177,12.202640941694193,57.791286757388434,-0.7077245870842095,11.493445574461417,23.992051196251225,-18.009537404104503,9.862195865441105,-3.3353019888303725,-15.330953197446414,-0.338912087922913,-21.172033006562746,-12.201834049419386,-5.858338173211301,-11.080336004862735,-1.7095422235529283,-9.489571157191914,-11.191399993098248,-10.263594905299351,blues
blues.00034.wav,0.3630409835782208,0.13392196595668793,1419.4055357005507,2061.6376817321943,3203.2912875217517,0.02460869525812065,-261.7426414471746,154.149920171,-3.5051238514278236,47.602910952312214,-3.322062927759284,11.426922049829427,26.122062279520176,-14.770587584454223,12.756326949610086,-4.1992651409164745,-17.41096090508599,4.247070967081159,-14.433045543106843,-11.052496812983168,-5.652114591384869,-10.17769233242792,-0.2366560713249388,-2.0747509213163617,-3.486938634066846,-8.551656216995031,blues
blues.00035.wav,0.4012397716650605,0.168256476521492,1368.8552863276734,1975.8524679570517,2992.8654292343385,0.02348055031902552,-225.90725259179322,177.49430142068974,-6.669374058791279,46.21103523325464,-8.795301482125527,8.533983955346136,21.408893173072567,-20.484744991119126,14.257724818112719,0.35068870829262716,-11.834063669066818,2.7908234070471765,-14.837034587469509,-4.704971167924714,-6.003767861925617,-11.479514197690252,-3.41243914227084,-11.731038618035114,-5.547942460100976,-3.4265697349430964,blues
blues.00036.wav,0.3300824719502444,0.19452431797981262,1162.0081360873426,1817.2296169026442,2308.409336028132,0.01939552820475638,-242.96790878809466,162.46288219578295,2.1789668092153076,44.45642421238957,-1.520574341431016,9.74184820161531,20.334235890223233,-19.265453011543123,6.352018120432862,-5.776380974653896,-20.290164707599807,-5.635153081653224,-18.915921370956685,-12.611794120869975,-9.555075036572543,-11.705791121257146,-3.3996063719966196,-9.014331081667484,-9.406240326385229,-10.896758702851844,blues
blues.00037.wav,0.34541066379086477,0.0703582689166069,1123.4247762514196,1614.7616138374044,2159.535464399652,0.02498481909802784,-351.39641090160154,134.8803920594827,12.564654894361441,36.10677618699043,9.804301419854356,12.685986451508832,21.37522947656819,-4.718130675065516,8.424425252348358,2.3149736593006245,-8.603253214729055,1.7592837477306575,-9.087913890127902,-9.238829542370542,-4.9879826848535815,-9.430140000660877,-5.556710858038811,-7.096943779737779,-6.49306587686306,-5.403097480613749,blues
blues.00038.wav,0.38520562554791565,0.159637451171875,1402.429887056765,2029.4775768696475,3048.861749564965,0.024206514646171694,-244.23199384952608,159.27653641451195,0.5233824951447889,51.295894972818296,-2.1563541471846683,12.945963391201838,21.43081309502663,-21.43521424146908,9.776291521974187,-0.4250019281795371,-7.087606477108154,2.900210161316556,-19.569078626732892,-6.7259803692864795,-5.738713601717607,-12.199677666697152,-3.287405179694575,-10.568328576659022,-7.766989458434905,-9.94813244424476,blues
blues.00039.wav,0.385902931412258,0.08771564811468124,1096.694927166813,1660.9119396460694,2144.3173352305685,0.01909893416473318,-324.77009047261697,137.06412700997151,23.481644042497056,30.501092562856165,4.609673416090268,12.849658787620827,20.046048040155938,-4.634740405823671,3.6590178238133766,-4.224136885928186,-11.937592617732914,-4.804635902085259,-12.878934288244437,-8.63467146794424,-7.520333101094824,-11.668826759807574,-5.800900372528103,-7.609096731033343,-8.81824025206656,-6.834874523048281,blues
blues.00040.wav,0.49714858765378384,0.13183386623859406,2160.207516943927,2313.98041664138,4922.380320113109,0.05067362420243619,-194.08591147755197,177.5600682735739,-65.04845584347932,87.90149596444974,12.880897962456446,3.5032691613027516,33.051699028447935,-12.258996935207417,17.295568770884525,-3.546553678276233,-5.102986882748984,6.984254385571103,-17.545977853859412,1.567397269479474,-1.495705063927173,-2.4315623568610825,-0.1432075297249527,-12.94644164388123,5.434009750565991,0.3130177337776141,blues
blues.00041.wav,0.5016737793718412,0.12761349976062775,2302.804543276626,2439.8443950558703,5273.876137434745,0.05511415131960557,-185.9562619109124,174.629367382828,-63.90671087401614,78.4708876623138,0.06420085022464464,8.542254729271828,32.40616124113176,-10.578185939506541,28.391265408990936,-3.654178802464373,-5.936338646373408,7.723623330974946,-15.830843238899721,6.869435081252869,1.4930169865894631,0.25139834117242266,-1.6180239409801627,-12.77294939536597,9.577515658755535,-0.6601375868462314,blues
blues.00042.wav,0.4857399575449735,0.11018235981464386,2116.1562634312627,2320.5882376093914,4904.424326602379,0.048247172273781905,-229.12155127120272,149.38353681486274,-60.740431060695265,81.41572653926941,23.355839141672586,15.907015930076106,39.34363038972297,-3.9533348401457458,25.497839851531026,7.217976696306655,-3.1746585934274574,4.477136412818814,-16.85595035600727,3.9173353261270645,4.392038497604991,-0.8056793829965934,-1.2927435982032331,-12.891200484484395,6.9740724896533335,2.29304791060827,blues
blues.00043.wav,0.5009434644117826,0.12525731325149536,2053.395968558403,2341.4659797366908,4830.611903639791,0.04555131598027842,-192.5885322622602,183.5754891306088,-60.302195238254555,69.73545445628095,-2.307264583804928,10.84167633929988,34.67790527942967,-11.42655481282712,27.16344865676494,-0.1910517467077593,-3.562515180913073,8.03301561195817,-19.54144906475311,1.7705108529379865,-1.5087186732672684,-2.4132154402136408,1.4723209496121474,-13.183721778002228,0.7578397043619841,-2.621663148857408,blues
blues.00044.wav,0.48558347450530237,0.1360349953174591,2189.5928654079967,2336.2476515946855,5049.750965233468,0.0492246410962877,-185.6555739732024,171.72580243672414,-67.73417014332774,76.41150341345774,8.733481450866208,9.892374891050236,37.833494063453834,-8.55895837457971,23.974383008033154,2.8909121846737187,-4.6529706436276514,3.8033369670422217,-17.753847980838977,4.752577699551233,2.2444660380527672,-0.9313397836648036,0.6828673326687783,-10.155301938046183,9.310075210575476,5.175058647275935,blues
blues.00045.wav,0.57118041126322,0.14607426524162292,1667.4873652542199,2230.1794201920516,4334.109198267111,0.02599740791763341,-226.16032035372118,154.10685423437857,-37.36172841101353,83.50588302250866,28.869760482760363,12.757573275189529,32.967422773302275,-4.543147019689443,19.316189102806177,4.700765767474156,-7.4016261403103405,0.23230251711712832,-15.704732219265981,0.9247778870183243,3.4209437452881084,-0.7825962196458931,-2.8360091109331287,-12.897548654425485,3.5482961125277632,1.0867314705810995,blues
blues.00046.wav,0.5292010585842428,0.10087331384420395,1811.253103186705,2302.1778916242843,4522.522227559455,0.03208925464037123,-244.30504428792383,154.12973583550323,-33.15490123083752,77.82823059324463,18.480316847112285,13.275288353129659,31.892815560301557,-8.189411090764093,17.871118526750017,1.9884650820877803,-6.929851876970706,2.221059876488823,-13.018293267617175,1.638428621974,0.6342490189915753,-1.449312970917364,-2.625334094064394,-10.538032144005735,5.450972487222105,0.9689399455805752,blues
blues.00047.wav,0.44162915140605286,0.11287286877632141,1893.5788599157074,2265.7833525543215,4620.285967408643,0.04008256598027842,-217.37199072021258,163.95369799526836,-42.61494407058305,80.96384703272327,17.941118182124644,4.550196614352994,31.61488797113964,-7.631663432811657,14.75686570080154,-2.8177917114867657,-11.81300461021214,-0.261168342107487,-17.5661956867237,0.3049036419000281,0.3683388882340886,-7.209718716626894,-4.730677421374022,-9.426391146865601,7.608578430578422,1.897632421061653,blues
blues.00048.wav,0.4759320116713402,0.12268465757369995,2051.532226377302,2169.044979543367,4499.690037703016,0.0516678599912993,-186.40386884922475,188.09513316075888,-69.71690524159256,67.6782445481349,8.643894633714556,3.965692426781161,28.784411099209752,-14.168907268509777,18.61272601077474,0.4945940429702521,-2.1167186892374135,10.445392349816963,-15.511390440448627,2.8841369242290282,0.21132719955800056,-4.319103640231595,2.6383678220422904,-9.467076735585403,1.5457395332853536,-1.353367923052083,blues
blues.00049.wav,0.40296765000642865,0.08889932930469513,1212.9232232686563,1837.3377741168063,2731.4193690182715,0.020617024361948955,-312.6989728997697,162.7462985785716,-11.70625163990704,74.24398471613654,24.769406392644086,12.101145806452198,38.182036183635404,0.5146715330184638,6.7615171760655155,0.7060606649829307,-3.6099533656993996,1.4861406041420466,-16.086261292497912,-4.937154597624892,-1.03272801588429,-9.031205318742757,-8.772373055426662,-9.150324298795525,2.698276784461713,-2.596535446152075,blues
blues.00050.wav,0.49929816506385066,0.18220624327659607,1875.205054258615,2020.9513431045816,3975.918603175754,0.045933330916473315,-157.30576935921928,184.03041821116219,-64.83532486406047,53.70590766415855,14.482288495962669,10.141402098776517,28.928822117011787,-9.849239613502109,15.6141852611988,0.781512737042533,-1.8690755848004523,9.656823497917665,-7.856257300401445,7.626289560096513,-0.15671818707567417,-6.708236553737177,1.9454179291313236,-5.013836826017518,1.72360405526623,-4.584941295411977,blues
blues.00051.wav,0.4377140898664109,0.19574560225009918,1922.1192557297875,1915.9009253288932,3875.646819714327,0.05479150050754061,-139.10999069919407,199.67726356369738,-76.52736757559661,57.67973474169819,18.51000396989291,1.596731497428122,12.241771659225641,-17.81338178113772,15.30357751298181,-2.3401628112754342,2.642737263812107,15.473182746181799,-3.658142096455378,10.758709200755337,-6.119080475180691,-8.758997915844164,2.9425651917008353,-6.440598773730901,6.651187693973939,0.5454996972574099,blues
blues.00052.wav,0.4702231010504226,0.0997857004404068,1331.5992130648015,1584.1540673906188,2814.8243093822507,0.034240411107888634,-272.0024729795534,162.38386386801494,-21.720820118989714,36.56904889947202,41.56190153198309,10.718546711672628,15.031175910201851,10.24510030842011,10.498498513642852,0.4933139934437387,0.973666181201971,9.86706012395046,2.4113248439784227,2.4944675617161867,-1.7631215027775886,-9.317064067512186,-5.776574552967402,-2.4428640774662616,1.1784669212704308,-0.14850372537790613,blues
blues.00053.wav,0.4568638908995436,0.16426685452461243,2134.60353177793,1931.4899089474804,4173.344601943156,0.07044414334396752,-154.6872685750596,185.8837485280045,-79.70901730020692,50.37787549250467,19.623150525182584,-0.2762316236969999,16.880616170994518,-12.27408645757745,13.151553405669734,-0.9689071497265935,-2.408126692340461,10.818503753581194,-5.247287132244437,7.8204878434595395,-0.4782668844172546,-7.691584496493827,1.4092355213171461,-2.667930494160974,5.575722564618686,0.3652645524454835,blues
blues.00054.wav,0.5220976691689475,0.19891446828842163,1940.9970989802175,1943.2861762274144,3895.2815037703017,0.05244797708816706,-141.92171896092535,193.66599669793285,-76.60526070684185,55.49860896487929,20.5143204315145,9.962314898985506,21.76131492744593,-17.675533350581606,13.586149346775219,0.8254867193122037,0.4495465184551186,13.05992538674426,-4.542427139623321,9.869840516118048,-1.6063917850751004,-6.187504652638729,3.9915258580482305,-5.626198212132032,2.20184969384092,-3.3949216361441223,blues
blues.00055.wav,0.5137187626926766,0.15332849323749542,1978.530029548635,1969.8931425089536,3964.41757449971,0.05616571200696056,-171.5847634195047,175.61840165636357,-65.0109080415141,47.51228576565931,20.364557777702295,5.481281305731942,18.558566291158527,-8.850863664305221,14.91902338253059,-0.8194583111904159,-2.6749617280134474,11.356683310987496,-2.999145769652327,8.960009441097034,0.5027608450321545,-7.0802784087016475,1.1912836135180236,-2.8908890616955984,3.9326383015184216,-1.7125292105011278,blues
